●12주차 (2020년 03월 16일 ~ 2020년 03월 22일),,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액,매출액,매출액증감,매출액증감율,누적매출액,관객수,관객수증감,관객수증감율,누적관객수,스크린수,상영횟수,대표국적,국적,배급사
,,,,점유율,(전주대비),(전주대비),,,(전주대비),(전주대비),,,,,,
1,인비저블맨,2020-02-26,"641,242,300",24.8%,"-281,871,300",-30.5%,"4,316,368,600","72,929","-31,371",-30.1%,"493,249",594,"10,034",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
2,1917,2020-02-19,"495,888,320",19.2%,"-157,261,880",-24.1%,"6,116,745,640","55,904","-16,117",-22.4%,"666,591",546,"7,978",미국,미국,(주)스마일이엔티
3,다크 워터스,2020-03-11,"354,937,500",13.7%,"-188,879,760",-34.7%,"904,016,760","41,248","-20,283",-33.0%,"103,430",504,"8,192",미국,미국,(주)이수C&E
4,정직한 후보,2020-02-12,"133,485,840",5.2%,"-30,018,880",-18.4%,"12,740,890,090","21,837",-34,-0.2%,"1,520,806",312,"3,389",한국,한국,(주)넥스트엔터테인먼트월드(NEW)
5,지푸라기라도 잡고 싶은 짐승들,2020-02-19,"125,471,600",4.8%,"-131,475,240",-51.2%,"5,313,514,110","14,390","-14,847",-50.8%,"612,036",319,"3,563",한국,한국,메가박스중앙(주)플러스엠
6,작은 아씨들,2020-02-12,"108,477,280",4.2%,"-81,766,960",-43.0%,"7,150,926,550","12,793","-9,358",-42.2%,"847,954",260,"2,496",미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
7,스타 이즈 본,2018-10-09,"62,362,900",2.4%,"-12,777,720",-17.0%,"4,401,833,580","12,302","-2,702",-18.0%,"519,163",217,"1,982",미국,미국,워너브러더스 코리아(주)
8,세인트 아가타,2020-03-19,"85,409,940",3.3%,"84,177,940",6832.6%,"86,641,940","9,512","9,358",6076.6%,"9,666",390,"2,676",미국,미국,(주)디스테이션
9,어바웃 타임,2013-12-05,"29,917,500",1.2%,"-26,962,500",-47.4%,"25,223,609,300","5,866","-5,303",-47.5%,"3,435,478",81,612,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
10,메멘토,2001-08-24,"23,913,000",0.9%,"-9,074,000",-27.5%,"192,192,300","4,752","-1,815",-27.6%,"28,685",110,857,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
11,쉰들러 리스트,1994-03-05,"22,439,000",0.9%,"22,439,000",100.0%,"69,870,290","4,451","4,451",100.0%,"10,314",123,"1,089",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
12,분노의 질주: 더 익스트림,2017-04-12,"42,935,500",1.7%,"42,935,500",100.0%,"30,024,091,848","4,299","4,299",100.0%,"3,657,537",35,522,미국,"미국,일본,프랑스,캐나다",유니버설픽쳐스인터내셔널 코리아(유)
13,찬실이는 복도 많지,2020-03-05,"33,820,480",1.3%,"-23,895,920",-41.4%,"167,515,600","3,946","-2,613",-39.8%,"19,529",86,685,한국,한국,찬란
14,그린 북,2019-01-09,"16,713,500",0.6%,"13,998,500",515.6%,"3,703,931,360","3,305","2,763",509.8%,"444,768",100,812,미국,미국,CGV아트하우스
15,존 윅,2015-01-21,"15,632,000",0.6%,"15,527,000",14787.6%,"951,738,218","3,104","3,083",14681.0%,"120,603",116,749,미국,미국,"(주)제이앤씨미디어그룹,(주)나이너스엔터테인먼트"
16,시원찮은 그녀를 위한 육성방법 피날레,2020-02-27,"24,323,980",0.9%,"-6,025,220",-19.9%,"124,303,860","2,971",-672,-18.4%,"14,522",49,361,일본,일본,(주)애니플러스
17,젠틀맨,2020-02-26,"21,771,720",0.8%,"-34,169,480",-61.1%,"654,703,390","2,451","-3,939",-61.6%,"80,146",84,526,미국,미국,"(주)영화사 빅,(주)다날엔터테인먼트"
18,미드나잇 인 파리,2012-07-05,"11,634,000",0.5%,"11,634,000",100.0%,"2,802,894,517","2,292","2,292",100.0%,"379,196",106,577,미국,"미국,스페인","(주)디스테이션,(주)드림팩트엔터테인먼트,(주)나이너스엔터테인먼트"
19,더 보이 2: 돌아온 브람스,2020-03-05,"16,040,500",0.6%,"-59,030,000",-78.6%,"224,158,500","2,212","-5,980",-73.0%,"25,185",96,547,미국,미국,(주)팝엔터테인먼트
20,슬럼독 밀리어네어,2009-03-19,"17,247,500",0.7%,"-10,196,000",-37.2%,"7,389,331,500","2,114","-1,074",-33.7%,"1,112,201",112,807,영국,"영국,미국","(주)영화특별시에스엠씨,CJ ENM"
21,비긴 어게인,2014-08-13,"10,671,500",0.4%,"-26,994,000",-71.7%,"27,300,212,181","2,106","-5,360",-71.8%,"3,462,550",103,442,미국,미국,판씨네마(주)
22,레미제라블,2012-12-19,"10,680,500",0.4%,"-103,500",-1.0%,"43,124,604,500","2,073",-70,-3.3%,"5,926,849",98,580,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
23,울프 콜,2020-03-05,"14,645,820",0.6%,"-49,282,840",-77.1%,"195,499,500","1,848","-6,006",-76.5%,"23,616",130,685,프랑스,프랑스,판씨네마(주)
24,그랜드 부다페스트 호텔,2014-03-20,"8,842,120",0.3%,"-1,449,360",-14.1%,"6,419,751,382","1,761",-288,-14.1%,"821,215",56,452,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)"
25,테이큰,2008-04-09,"8,459,500",0.3%,"8,459,500",100.0%,"15,979,908,500","1,686","1,686",100.0%,"2,360,747",102,577,프랑스,프랑스,㈜스튜디오이쩜영
26,용길이네 곱창집,2020-03-12,"11,939,800",0.5%,"-3,732,980",-23.8%,"27,612,580","1,504",-365,-19.5%,"3,373",84,397,일본,일본,(주)영화사 그램
27,비행,2020-03-19,"12,201,980",0.5%,"12,201,980",100.0%,"12,306,980","1,447","1,447",100.0%,"1,470",128,582,한국,한국,"아이 엠,케이티하이텔(주)"
28,파라다이스 힐스,2020-03-19,"12,925,480",0.5%,"11,925,980",1193.2%,"13,924,980","1,407","1,312",1381.1%,"1,502",109,480,스페인,스페인,(주)올스타엔터테인먼트
29,살인의 추억,2003-04-25,"6,898,000",0.3%,"-6,291,000",-47.7%,"76,516,037","1,370","-1,250",-47.7%,"12,469",81,440,한국,한국,CJ ENM
30,500일의 썸머,2010-01-21,"6,771,000",0.3%,"6,771,000",100.0%,"2,297,522,400","1,332","1,332",100.0%,"289,985",75,329,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)"
31,신문기자,2019-10-17,"9,086,000",0.4%,"-5,549,000",-37.9%,"105,192,660","1,315",-798,-37.8%,"13,478",28,233,일본,일본,"(주)팝엔터테인먼트,주식회사 더쿱"
32,해리포터와 아즈카반의 죄수,2004-07-16,"10,738,000",0.4%,"-64,282,000",-85.7%,"11,455,699,500","1,229","-7,039",-85.1%,"1,833,362",17,167,미국,미국,워너브러더스 코리아(주)
33,네 멋대로 해라: 장 뤽 고다르,2020-03-19,"8,450,040",0.3%,"8,205,040",3349.0%,"8,695,040","1,002",953,1944.9%,"1,051",93,409,프랑스,프랑스,(주)이수C&E
34,노팅 힐,1999-07-03,"5,021,000",0.2%,"5,021,000",100.0%,"529,315,082",980,980,100.0%,"64,355",94,235,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유)
35,말할 수 없는 비밀,2008-01-10,"4,880,500",0.2%,"-22,981,500",-82.5%,"1,204,723,650",969,"-4,570",-82.5%,"171,754",44,190,대만,"대만,홍콩","(주)엔케이컨텐츠,(주)디스테이션,(주)스폰지이엔티"
36,클로젯,2020-02-05,"7,551,000",0.3%,"5,090,680",206.9%,"10,952,114,280",843,534,172.8%,"1,268,812",5,22,한국,한국,(주)씨제이이엔엠
37,작가 미상,2020-02-20,"7,102,060",0.3%,"-1,804,720",-20.3%,"97,753,540",796,-257,-24.4%,"12,417",14,86,독일,독일,(주)영화사 진진
38,나이브스 아웃,2019-12-04,"4,044,640",0.2%,"-5,011,460",-55.3%,"6,871,941,190",774,-954,-55.2%,"814,433",35,217,미국,미국,(주)올스타엔터테인먼트
39,걸즈 앤 판처 최종장,2020-03-12,"6,719,500",0.3%,"-27,326,000",-80.3%,"40,765,000",773,"-2,745",-78.0%,"4,291",11,138,일본,일본,(주)디스테이션
40,싱 스트리트,2016-05-19,"3,673,000",0.1%,"-20,325,000",-84.7%,"4,564,138,772",734,"-4,035",-84.6%,"574,714",14,88,아일랜드,"아일랜드,영국,미국",(주)이수C&E
41,조커,2019-10-02,"7,132,000",0.3%,"-5,996,500",-45.7%,"45,442,614,130",714,-601,-45.7%,"5,255,260",16,122,미국,미국,워너브러더스 코리아(주)
42,악몽,2020-03-12,"5,260,520",0.2%,"-11,385,680",-68.4%,"21,906,720",656,"-1,235",-65.3%,"2,547",100,340,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
43,리암 갤러거,2020-03-12,"5,278,300",0.2%,"-9,231,700",-63.6%,"25,368,300",628,-834,-57.0%,"2,624",42,201,영국,영국,(주)디스테이션
44,스킨,2020-03-19,"5,130,100",0.2%,"5,130,100",100.0%,"5,130,100",617,617,100.0%,617,34,180,미국,미국,(주)스마일이엔티
45,타오르는 여인의 초상,2020-01-16,"5,266,660",0.2%,"-3,664,980",-41.0%,"1,234,203,908",595,-429,-41.9%,"146,539",13,87,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
46,그녀,2014-05-22,"2,816,520",0.1%,"-953,600",-25.3%,"3,003,353,264",569,-183,-24.3%,"368,708",30,200,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)"
47,포드 V 페라리,2019-12-04,"5,473,500",0.2%,"-1,797,000",-24.7%,"12,033,665,680",551,-190,-25.6%,"1,367,306",7,74,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
48,어거스트 러쉬,2007-11-29,"2,744,000",0.1%,"-845,000",-23.5%,"14,359,231,000",548,-169,-23.6%,"2,229,817",56,185,미국,미국,"(주)영화사 그램,CJ ENM"
49,조조 래빗,2020-02-05,"5,069,460",0.2%,"-4,673,260",-48.0%,"949,167,560",540,-513,-48.7%,"110,374",12,83,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
50,온다,2020-03-26,"4,647,000",0.2%,"4,647,000",100.0%,"5,801,000",525,525,100.0%,649,2,6,일본,일본,(주)트리플픽쳐스
51,맘마미아!,2008-09-03,"2,529,000",0.1%,"-995,000",-28.2%,"29,696,956,850",505,-196,-28.0%,"4,579,720",61,204,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
52,레토,2019-01-03,"4,562,420",0.2%,"1,518,420",49.9%,"195,648,492",455,200,78.4%,"22,244",3,15,러시아,"러시아,프랑스","(주)엣나인필름,플레이리스트(주)"
53,꾸뻬씨의 행복여행,2014-11-27,"2,265,000",0.1%,"2,265,000",100.0%,"929,016,283",453,453,100.0%,"126,599",44,174,영국,"영국,독일,캐나다,남아프리카공화국",그린나래미디어(주)
54,기생충,2019-05-30,"4,381,480",0.2%,"-8,214,540",-65.2%,"87,274,115,675",446,-813,-64.6%,"10,289,560",20,115,한국,한국,(주)씨제이이엔엠
55,히트,1996-08-10,"3,456,500",0.1%,"3,456,500",100.0%,"46,555,000",442,442,100.0%,"6,223",5,29,미국,미국,(주)영화사오원
56,산티아고의 흰 지팡이,2020-03-19,"3,633,880",0.1%,"3,633,880",100.0%,"3,633,880",428,428,100.0%,428,21,80,한국,한국,제이리미디어
57,겟 아웃,2017-05-17,"1,700,740",0.1%,"-958,800",-36.1%,"17,439,273,555",343,-183,-34.8%,"2,139,393",28,139,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
58,더 울프 오브 월스트리트,2014-01-09,"1,487,240",0.1%,"-551,240",-27.0%,"4,498,665,220",308,-100,-24.5%,"586,721",11,72,미국,미국,주식회사 우리네트웍스
59,안나 카레니나,2018-06-29,"2,487,740",0.1%,"2,487,740",100.0%,"65,679,540",286,286,100.0%,"4,857",8,36,한국,한국,(주)비프로
60,사랑하고 있습니까,2020-03-25,"2,144,000",0.1%,"2,144,000",100.0%,"2,144,000",268,268,100.0%,268,1,1,한국,한국,주식회사 블루필름웍스
61,스파이더맨: 파 프롬 홈,2019-07-02,"1,335,000",0.1%,"1,335,000",100.0%,"69,011,335,100",267,267,100.0%,"8,021,412",14,79,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
61,수퍼 소닉,2020-02-12,"2,069,560",0.1%,"-925,160",-30.9%,"923,050,550",267,-129,-32.6%,"117,607",9,46,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
63,날씨의 아이,2019-10-30,"1,602,400",0.1%,"429,440",36.6%,"5,448,345,670",246,97,65.1%,"659,915",4,27,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
64,블라인드 파트너,2020-03-19,"1,181,000",0.0%,"1,181,000",100.0%,"1,181,000",242,242,100.0%,242,18,18,한국,한국,(주)케이알씨지
65,새엄마의 목적,2020-03-19,"1,180,000",0.0%,"1,180,000",100.0%,"1,180,000",241,241,100.0%,241,17,17,한국,한국,(주)케이알씨지
66,스포트라이트,2016-02-24,"1,171,260",0.0%,"-248,860",-17.5%,"2,413,500,135",231,-54,-18.9%,"301,674",19,88,미국,미국,(주)팝엔터테인먼트
67,캐롤,2016-02-04,"1,115,000",0.0%,"-16,807,000",-93.8%,"2,750,564,695",222,"-3,342",-93.8%,"335,272",11,40,미국,"미국,영국",CGV아트하우스
68,기억의 전쟁,2020-02-27,"1,950,000",0.1%,"583,160",42.7%,"13,096,740",220,68,44.7%,"1,524",6,35,한국,한국,(주)시네마달
69,아이리시맨,2019-11-20,"1,007,040",0.0%,"-2,012,780",-66.7%,"320,979,080",205,-397,-65.9%,"38,699",12,67,미국,미국,판씨네마(주)
70,극장판 미니특공대: 공룡왕 디노,2020-02-06,"1,517,940",0.1%,"-300,880",-16.5%,"616,329,000",202,-35,-14.8%,"79,160",8,56,한국,한국,(주)리틀빅픽쳐스
71,샤인,1997-01-25,"1,591,460",0.1%,"-1,565,400",-49.6%,"151,660,400",192,-200,-51.0%,"19,604",11,51,호주,호주,"(주)비싸이드 픽쳐스,필립 스튜디오,(주)라이크콘텐츠"
72,혐오스런 마츠코의 일생,2007-04-12,"1,485,500",0.1%,"1,485,500",100.0%,"153,508,500",182,182,100.0%,"23,728",2,6,일본,일본,스폰지
73,겨울왕국 2,2019-11-21,"1,575,000",0.1%,"247,000",18.6%,"114,810,421,450",177,-31,-14.9%,"13,747,792",1,1,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
73,겨울왕국,2014-01-16,"1,575,000",0.1%,"652,000",70.6%,"82,521,307,080",177,74,71.8%,"10,303,058",1,1,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
75,더 보이,2016-06-01,"880,000",0.0%,"880,000",100.0%,"451,434,821",173,173,100.0%,"57,132",11,47,미국,미국,(주)리틀빅픽쳐스
76,여선생3,2020-03-20,"933,000",0.0%,"933,000",100.0%,"933,000",169,169,100.0%,169,20,20,한국,한국,(주)영화사히트
76,어린 처제 4,2020-03-19,"931,000",0.0%,"931,000",100.0%,"931,000",169,169,100.0%,169,20,20,한국,한국,(주)컨텐츠 빌리지
78,결혼 이야기,2019-11-27,"849,020",0.0%,"-1,344,560",-61.3%,"197,855,600",168,-286,-63.0%,"24,489",11,53,영국,영국,판씨네마(주)
79,엠마,2020-02-27,"1,145,500",0.0%,"-2,817,500",-71.1%,"34,572,000",160,-334,-67.6%,"5,079",8,26,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
80,원스 어폰 어 타임... 인 할리우드,2019-09-25,"808,600",0.0%,"-1,609,800",-66.6%,"2,296,006,510",159,-318,-66.7%,"281,135",14,57,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
81,문라이트,2017-02-22,"738,500",0.0%,"-432,840",-37.0%,"1,416,831,435",146,-100,-40.7%,"179,241",14,71,미국,미국,CGV아트하우스
82,스케어리 스토리:어둠의 속삭임,2020-03-25,"994,000",0.0%,"994,000",100.0%,"994,000",142,142,100.0%,142,1,1,미국,미국,(주)제이앤씨미디어그룹
83,고백,2011-03-31,"1,160,000",0.0%,"1,160,000",100.0%,"342,144,000",141,141,100.0%,"43,652",2,5,일본,일본,(주)미로비젼
84,페임,2009-09-24,"1,252,000",0.0%,"46,000",3.8%,"4,653,748,000",136,2,1.5%,"634,370",1,3,미국,미국,"(주)다자인소프트,롯데쇼핑㈜롯데엔터테인먼트"
85,페인티드 버드,2020-03-26,"1,340,000",0.1%,"1,340,000",100.0%,"1,340,000",134,134,100.0%,134,1,1,슬로바키아,"슬로바키아,우크라이나",M&M 인터내셔널
86,빈폴,2020-02-27,"1,028,200",0.0%,"-617,060",-37.5%,"24,606,520",128,-93,-42.1%,"2,791",7,33,러시아,러시아,(주)팝엔터테인먼트
87,사냥의 시간,,"847,500",0.0%,"644,420",317.3%,"8,438,580",113,82,264.5%,994,1,1,한국,한국,
88,그링고,2020-03-05,"882,000",0.0%,"-22,995,000",-96.3%,"43,046,500",110,"-4,440",-97.6%,"7,799",11,55,미국,미국,(주)영화사 진진
88,친구누나들,2020-03-20,"639,000",0.0%,"639,000",100.0%,"639,000",110,110,100.0%,110,20,20,한국,한국,스마일컨텐츠
90,우리의 20세기,2017-09-27,"1,048,000",0.0%,"1,048,000",100.0%,"288,815,600",105,105,100.0%,"35,496",1,2,미국,미국,그린나래미디어(주)
91,"베를린, 아이 러브 유",2019-12-04,"700,000",0.0%,"400,000",133.3%,"6,693,900",100,40,66.7%,"3,306",1,1,독일,독일,(주)영화사 안다미로
92,로마,2018-12-12,"466,680",0.0%,"-1,550,280",-76.9%,"359,221,776",95,-313,-76.7%,"44,214",9,33,멕시코,멕시코,판씨네마(주)
92,세비야의 이발사,2020-03-03,"3,325,000",0.1%,"1,660,000",99.7%,"6,565,000",95,41,75.9%,194,5,13,이탈리아,이탈리아,일미디어
94,투란도트,2020-02-08,"2,429,500",0.1%,"-222,000",-8.4%,"23,190,500",92,-9,-8.9%,886,5,11,미국,미국,(주) 인스터 글로벌
95,숀더쉽 더 무비: 꼬마 외계인 룰라!,2020-02-19,"674,720",0.0%,"-399,600",-37.2%,"87,012,060",88,-53,-37.6%,"11,296",5,26,영국,영국,TCO(주)더콘텐츠온
96,아내의 비밀남자,2020-03-18,"400,000",0.0%,"400,000",100.0%,"400,000",79,79,100.0%,79,20,20,한국,한국,(주)로드하우스
97,인셉션,2010-07-21,"639,700",0.0%,"-441,300",-40.8%,"44,383,751,400",75,-46,-38.0%,"5,942,985",2,14,미국,미국,"(주)디스테이션,워너브러더스 코리아(주)"
98,하트,2020-02-27,"620,000",0.0%,"84,000",15.7%,"5,847,000",74,8,12.1%,755,4,19,한국,한국,필름다빈
99,갈증,2014-12-04,"578,500",0.0%,"578,500",100.0%,"52,138,364",70,70,100.0%,"6,954",1,3,일본,일본,찬란
100,검찰측의 죄인,,"616,000",0.0%,"-745,000",-54.7%,"3,064,000",65,-78,-54.5%,323,1,4,일본,일본,
101,버즈 오브 프레이(할리 퀸의 황홀한 해방),2020-02-05,"521,240",0.0%,"-1,240,020",-70.4%,"3,557,742,610",61,-135,-68.9%,"401,958",5,20,미국,미국,워너브러더스 코리아(주)
102,굶주린 엄마친구,2020-03-20,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
102,친구아내는 육덕녀,2020-03-20,"300,000",0.0%,"300,000",100.0%,"300,000",60,60,100.0%,60,1,1,일본,일본,(주)라온컴퍼니플러스
102,두 교황,2019-12-11,"363,760",0.0%,"-775,160",-68.1%,"245,532,780",60,-167,-73.6%,"31,951",5,16,미국,"미국,영국,이탈리아,아르헨티나",판씨네마(주)
105,어느 가족,2018-07-26,"418,000",0.0%,"418,000",100.0%,"1,437,900,400",50,50,100.0%,"174,424",1,4,일본,일본,(주)티캐스트
106,코끼리는 그곳에 있어,2019-11-21,"353,000",0.0%,"353,000",100.0%,"20,989,400",48,48,100.0%,"1,666",1,2,중국,중국,아이 엠
107,오르페오와 에우리디체,2015-02-07,"650,000",0.0%,"-349,000",-34.9%,"22,032,000",42,-17,-28.8%,"1,079",4,7,독일,독일,(주)케빈앤컴퍼니
108,히비키,,"350,000",0.0%,"350,000",100.0%,"350,000",40,40,100.0%,40,2,13,일본,일본,
109,히트맨,2020-01-22,"301,000",0.0%,"-1,975,500",-86.8%,"20,610,744,500",38,-227,-85.7%,"2,405,879",5,11,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
110,슈윙! 블루 노트 레코드 스토리,2020-03-19,"350,000",0.0%,"350,000",100.0%,"730,000",37,37,100.0%,132,2,10,독일,독일,(주)에스와이코마드
111,벌새,2019-08-29,"347,000",0.0%,"-352,000",-50.4%,"1,187,003,074",36,-30,-45.5%,"145,976",4,12,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
111,리틀 포레스트,2018-02-28,"180,000",0.0%,"-1,080,000",-85.7%,"11,937,674,185",36,-216,-85.7%,"1,507,596",5,18,한국,한국,메가박스중앙(주)플러스엠
113,태풍이 지나가고,2016-07-27,"253,000",0.0%,"253,000",100.0%,"776,662,972",34,34,100.0%,"93,537",1,4,일본,일본,(주)티캐스트
114,메기,2019-09-26,"360,000",0.0%,"-267,000",-42.6%,"330,211,828",33,-20,-37.7%,"39,112",2,8,한국,한국,"(주)엣나인필름,CGV아트하우스"
115,졸업,1971-06-19,"237,000",0.0%,"122,000",106.1%,"42,302,200",31,17,121.4%,"5,729",3,3,미국,미국,시네마 뉴원
115,프란시스 하,2014-07-17,"227,000",0.0%,"-791,000",-77.7%,"574,886,570",31,-71,-69.6%,"73,379",1,1,미국,미국,그린나래미디어(주)
117,"하이, 젝시",2020-02-19,"181,000",0.0%,"-1,340,500",-88.1%,"227,672,000",30,-204,-87.2%,"29,472",2,6,미국,미국,(주)홈초이스
118,환상의 빛,2016-07-07,"251,000",0.0%,"17,000",7.3%,"156,570,500",29,-1,-3.3%,"19,674",1,2,일본,일본,주식회사 씨네룩스
118,걸어도 걸어도,2009-06-18,"217,000",0.0%,"56,000",34.8%,"257,890,800",29,8,38.1%,"34,819",1,2,일본,일본,(주)영화사 진진
