순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
,,,,점유율 ,,,,,,,,
1,#살아있다,2020-06-24,"9,956,085,460",30.4%,"9,956,085,460","1,194,944","1,194,944","1,882","54,921",한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
2,결백,2020-06-10,"6,580,293,840",20.1%,"6,581,823,840","742,746","742,916","1,112","57,398",한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리이엔티"
3,침입자,2020-06-04,"4,794,984,080",14.6%,"4,799,281,080","529,826","530,659","1,365","53,292",한국,한국,(주)에이스메이커무비웍스
4,온워드: 단 하루의 기적,2020-06-17,"2,578,561,080",7.9%,"2,579,233,080","296,824","296,920","1,138","32,205",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
5,사라진 시간,2020-06-18,"1,639,621,740",5.0%,"1,640,899,740","184,257","184,399",874,"20,396",한국,한국,(주)에이스메이커무비웍스
6,위대한 쇼맨,2017-12-20,"1,055,978,200",3.2%,"13,262,250,900","171,109","1,685,574",519,"17,479",미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)"
7,에어로너츠,2020-06-10,"671,561,240",2.0%,"671,691,240","76,691","76,717",534,"11,371",영국,"영국,미국",(주)홈초이스
8,나의 첫 번째 슈퍼스타,2020-06-10,"465,903,360",1.4%,"466,351,360","52,376","52,440",462,"8,565",미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
9,언더워터,2020-05-27,"448,134,820",1.4%,"936,837,800","50,901","109,152",539,"10,962",미국,미국,월트디즈니컴퍼니코리아 유한책임회사
10,프리즌 이스케이프,2020-05-06,"374,700,200",1.1%,"1,847,837,600","45,673","216,998",406,"8,060",영국,"영국,호주",(주)이놀미디어
11,아이즈 온 미 : 더 무비,2020-06-10,"506,274,000",1.5%,"506,274,000","39,228","39,228",124,"2,369",한국,한국,씨제이포디플렉스 주식회사
12,배트맨 비긴즈,2005-06-24,"241,625,160",0.7%,"5,793,851,160","33,051","902,295",301,"3,434",미국,미국,워너브러더스 코리아(주)
13,매드 맥스: 분노의 도로,2015-05-14,"259,692,500",0.8%,"33,649,857,862","29,893","3,914,023",38,"2,174",미국,"미국,호주",워너브러더스 코리아(주)
14,야구소녀,2020-06-18,"255,091,080",0.8%,"258,046,080","29,542","29,965",264,"3,304",한국,한국,"(주)싸이더스,찬란"
15,콜 미 바이 유어 네임,2018-03-22,"224,746,640",0.7%,"1,895,253,628","25,292","224,881",70,"1,839",이탈리아,"이탈리아,프랑스,브라질,미국","(주)디스테이션,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점"
16,카페 벨에포크,2020-05-20,"182,837,420",0.6%,"538,940,200","22,315","64,320",281,"3,609",프랑스,프랑스,(주)이수C&E
17,프랑스여자,2020-06-04,"127,517,400",0.4%,"130,111,400","17,869","18,203",244,"3,403",한국,한국,"(주)디스테이션,롯데컬처웍스(주)롯데엔터테인먼트"
18,미스비헤이비어,2020-05-27,"114,167,580",0.3%,"232,535,860","13,881","28,668",317,"3,221",영국,영국,판씨네마(주)
19,아홉 스님,2020-05-27,"82,860,100",0.3%,"137,539,200","13,297","22,317",116,"1,413",한국,한국,"(주)퍼스트런,(주)키다리이엔티"
20,슈퍼스타 뚜루,2020-06-04,"101,208,020",0.3%,"101,208,020","13,132","13,132",300,"1,894",스페인,스페인,(주)박수엔터테인먼트
21,엔딩스 비기닝스,2020-06-24,"101,934,960",0.3%,"101,934,960","12,429","12,429",251,"2,238",미국,"미국,한국","(주)스마일이엔티,(주)씨제이이엔엠"
22,너는 달밤에 빛나고,2020-06-10,"108,947,000",0.3%,"108,947,000","12,303","12,303",178,"2,517",일본,일본,"(주)이수C&E,(주)콘텐츠판다"
23,레옹 디 오리지널,2020-06-11,"72,765,140",0.2%,"72,765,140","11,875","11,875",130,"1,268",프랑스,프랑스,(주)제이앤씨미디어그룹
24,패왕별희 디 오리지널,2017-03-30,"97,730,740",0.3%,"913,558,660","10,053","100,951",90,"1,075",중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
25,그랜드 부다페스트 호텔,2014-03-20,"60,243,000",0.2%,"6,485,007,022","10,040","832,245",84,871,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)"
26,아이 캔 온리 이매진,2018-06-21,"60,277,660",0.2%,"247,428,260","9,374","32,096",134,"1,058",미국,미국,"(주)영화사 그램,TCO(주)더콘텐츠온,(재)CBS"
27,그집,2020-05-27,"79,423,020",0.2%,"238,253,460","9,247","28,702",314,"2,563",스페인,스페인,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
28,라이프 오브 파이,2013-01-01,"52,973,000",0.2%,"16,384,876,100","8,826","1,646,997",92,943,미국,미국,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)"
29,전망좋은 방,1989-06-24,"70,420,500",0.2%,"83,187,100","8,148","13,607",46,801,영국,영국,알토미디어(주)
30,날씨의 아이,2019-10-30,"52,184,100",0.2%,"5,842,744,550","8,123","712,329",81,789,일본,일본,"(주)미디어캐슬,워터홀컴퍼니(주)"
31,슬럼독 밀리어네어,2009-03-19,"36,109,000",0.1%,"7,429,253,300","6,024","1,118,690",47,366,영국,"영국,미국","(주)영화특별시에스엠씨,CJ ENM"
32,초미의 관심사,2020-05-27,"45,455,200",0.1%,"128,295,360","5,738","16,089",285,"1,807",한국,한국,(주)트리플픽쳐스
33,환상의 마로나,2020-06-11,"49,745,560",0.2%,"50,682,560","5,183","5,326",48,588,프랑스,프랑스,찬란
34,부력,2020-06-25,"36,215,880",0.1%,"36,215,880","4,344","4,344",90,598,호주,호주,(주)영화사 그램
35,더 플랫폼,2020-05-13,"38,281,000",0.1%,"604,615,000","4,259","66,038",131,"1,156",스페인,스페인,(주)홈초이스
36,와일드 시티,2020-06-17,"34,891,180",0.1%,"34,891,180","4,108","4,108",111,916,영국,영국,와이드 릴리즈(주)
37,인비저블 라이프,2020-06-24,"33,809,900",0.1%,"33,809,900","4,078","4,078",49,425,기타,기타,(주)삼백상회
38,러브레터,1999-11-20,"24,041,500",0.1%,"886,707,234","4,004","115,176",31,264,일본,일본,"와이드 릴리즈(주),(주)제이앤씨미디어그룹,(유)조이앤시네마,(주)팝엔터테인먼트"
39,에이브의 쿠킹 다이어리,2020-06-24,"30,171,620",0.1%,"30,458,620","3,925","3,966",56,441,브라질,브라질,(주)영화사 진진
40,나미야 잡화점의 기적,2018-02-28,"24,685,140",0.1%,"1,488,734,025","3,815","196,693",28,310,일본,일본,(주)이수C&E
41,트롤: 월드 투어,2020-04-29,"26,664,000",0.1%,"1,165,324,480","3,552","151,772",71,634,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
42,카메론 포스트의 잘못된 교육,2020-06-04,"30,886,020",0.1%,"31,337,020","3,504","3,593",108,990,미국,"미국,영국",(주)팝엔터테인먼트
43,루팡 3세: 더 퍼스트,2020-05-21,"15,176,500",0.0%,"80,053,500","3,464","10,859",38,280,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
44,들리나요?,2020-06-10,"34,686,140",0.1%,"39,592,140","3,444","3,751",103,839,한국,한국,(주)트리플픽쳐스
45,인헤리턴스,2020-06-25,"21,029,500",0.1%,"21,029,500","3,289","3,289",58,422,미국,미국,(주)누리픽쳐스
46,소리꾼,2020-07-01,"26,569,000",0.1%,"26,569,000","3,098","3,098",16,27,한국,한국,(주)리틀빅픽쳐스
47,나는보리,2020-05-21,"20,847,520",0.1%,"81,237,860","3,065","11,234",37,440,한국,한국,(주)영화사 진진
48,러빙 빈센트,2017-11-09,"17,918,000",0.1%,"3,282,885,761","2,991","412,698",38,305,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
49,톰보이,2020-05-14,"24,809,060",0.1%,"274,456,140","2,797","30,733",53,476,프랑스,프랑스,(주)영화특별시에스엠씨
50,도미노,2020-06-11,"24,280,360",0.1%,"24,280,360","2,729","2,729",113,752,덴마크,"덴마크,미국,벨기에,이탈리아,프랑스",(주)영화사 빅
51,프란시스 하,2014-07-17,"16,161,500",0.0%,"591,421,070","2,702","76,155",37,394,미국,미국,그린나래미디어(주)
52,브루클린의 멋진 주말,2016-01-21,"16,055,500",0.0%,"282,412,300","2,694","38,198",31,315,미국,미국,(주)영화사 진진
53,영웅: 천하의 시작,2014-03-20,"22,136,820",0.1%,"66,203,420","2,648","12,223",107,804,중국,중국,"(주)제이앤씨미디어그룹,(주)박수엔터테인먼트"
54,열혈형사,2020-06-18,"20,513,960",0.1%,"20,513,960","2,466","2,466",121,714,한국,한국,(주)제이앤씨미디어그룹
55,타이페이 카페 스토리,2011-07-07,"14,567,500",0.0%,"96,898,900","2,433","13,280",17,140,대만,대만,찬란
56,리빙보이 인 뉴욕,2017-11-09,"13,899,500",0.0%,"262,519,300","2,323","32,702",34,340,미국,미국,주식회사 더쿱
57,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"16,617,620",0.1%,"71,476,600","2,303","8,614",11,137,일본,일본,동우에이앤이(주)
58,제인의 썸머,2020-06-18,"12,575,500",0.0%,"12,575,500","2,182","2,182",43,181,한국,한국,"(주)키다리이엔티,(주)스마일이엔티"
59,밤쉘: 세상을 바꾼 폭탄선언,2020-07-08,"19,098,000",0.1%,"19,098,000","2,174","2,174",5,11,미국,"미국,캐나다",(주)홈초이스
60,극장판 시티헌터: 신주쿠 프라이빗 아이즈,2020-06-18,"14,279,000",0.0%,"14,279,000","2,045","2,045",64,417,일본,일본,"(주)팬엔터테인먼트,(주)퍼스트런"
61,런 보이 런,2020-05-28,"12,409,520",0.0%,"20,617,740","1,888","2,906",17,185,한국,한국,(주)라온컴퍼니플러스
62,하이큐!! 또 다른 도전,2020-05-14,"13,379,200",0.0%,"69,455,900","1,876","8,464",25,267,일본,일본,(주)삼백상회
63,창문 넘어 도망친 100세 노인,2014-06-18,"11,080,500",0.0%,"1,840,129,853","1,857","243,459",26,173,스웨덴,스웨덴,(주)영화사 빅
64,"지금, 만나러 갑니다",2005-03-25,"10,938,000",0.0%,"1,137,881,900","1,827","179,782",21,157,일본,일본,"(주)디스테이션,(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트"
65,"조금씩, 천천히 안녕",2020-05-27,"14,451,900",0.0%,"47,732,320","1,802","5,954",124,521,일본,일본,(주)디스테이션
66,1917,2020-02-19,"16,596,440",0.1%,"7,872,002,760","1,705","870,451",16,116,미국,미국,(주)스마일이엔티
67,레이니 데이 인 뉴욕,2020-05-06,"15,011,960",0.0%,"785,081,000","1,701","88,570",50,331,미국,미국,"그린나래미디어(주),(주)버킷스튜디오"
68,너의 췌장을 먹고 싶어,2017-10-25,"10,084,000",0.0%,"3,717,779,240","1,684","467,515",33,216,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
69,파리 오페라 발레단,2020-06-11,"13,123,040",0.0%,"13,123,040","1,656","1,656",18,251,프랑스,프랑스,(주)영화사 진진
70,동사서독 리덕스,2013-12-05,"14,527,000",0.0%,"50,735,500","1,603","6,600",6,61,홍콩,"홍콩,대만","(주)디스테이션,(주)엔케이컨텐츠,(주)앤드플러스미디어웍스"
71,레미: 집 없는 아이,2020-05-28,"12,379,560",0.0%,"33,242,380","1,537","4,160",131,538,프랑스,프랑스,(주)팝엔터테인먼트
72,프렌드 존,2019-10-30,"8,707,000",0.0%,"127,456,200","1,452","16,443",18,108,태국,태국,(주)디스테이션
73,로스트 인 파리,2017-05-18,"8,520,000",0.0%,"224,438,738","1,429","28,685",26,194,프랑스,"프랑스,벨기에",그린나래미디어(주)
74,킬러의 보디가드 무삭제 특별판,2018-09-12,"11,848,780",0.0%,"150,013,380","1,412","17,623",85,420,미국,미국,"(주)제이앤씨미디어그룹,(유)조이앤시네마"
75,콜 오브 와일드,2020-05-14,"9,576,120",0.0%,"305,969,500","1,388","36,223",34,279,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
76,1945: 포인트 오브 노 리턴,2020-06-24,"9,104,680",0.0%,"9,104,680","1,328","1,328",47,256,영국,영국,(주)박수엔터테인먼트
77,소년시절의 너,2020-07-09,"7,314,000",0.0%,"7,314,000","1,219","1,219",5,9,중국,중국,"(주)영화특별시에스엠씨,(주)콘텐츠패밀리"
78,레미제라블: 뮤지컬 콘서트,2020-05-13,"6,987,200",0.0%,"162,921,920","1,147","12,426",6,45,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
79,"안녕, 미누",2020-05-27,"9,835,500",0.0%,"18,686,500","1,124","2,336",24,195,한국,한국,"영화사 풀,(주)영화사 친구"
80,8인: 최후의 결사단,2010-01-21,"8,848,460",0.0%,"873,760,960","1,102","116,031",71,391,중국,중국,"(주)팝엔터테인먼트,CJ ENM"
81,마미,2014-12-18,"10,504,500",0.0%,"480,645,544","1,071","60,271",8,58,캐나다,"캐나다,프랑스",(주)엣나인필름
82,그레텔과 헨젤,2020-07-08,"11,500,000",0.0%,"11,500,000","1,051","1,051",7,11,캐나다,캐나다,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온"
83,김일성의 아이들,2020-06-25,"7,981,000",0.0%,"7,981,000","1,035","1,035",13,84,한국,한국,다큐스토리
84,오다기리 죠의 도쿄타워,2007-10-25,"6,132,500",0.0%,"369,607,500","1,026","57,073",17,95,일본,일본,"(주)엔케이컨텐츠,스폰지"
85,라라랜드,2016-12-07,"6,053,380",0.0%,"30,832,859,468","1,010","3,737,194",11,104,미국,미국,판씨네마(주)
86,저 산 너머,2020-04-30,"7,165,880",0.0%,"772,610,300",934,"103,523",26,251,한국,한국,(주)리틀빅픽쳐스
87,비커밍 제인,2007-10-11,"7,121,500",0.0%,"1,403,570,100",839,"217,089",17,136,미국,미국,"(주)팝엔터테인먼트,CJ ENM"
88,딥워터,2020-07-09,"6,712,000",0.0%,"6,712,000",787,787,2,4,기타,기타,(주)팝엔터테인먼트
89,로렌스 애니웨이,2013-12-19,"8,170,500",0.0%,"168,126,356",771,"20,728",5,44,캐나다,"캐나다,프랑스",(주)엣나인필름
90,국도극장: 감독판,2020-05-29,"6,374,000",0.0%,"6,490,000",739,756,7,102,한국,한국,명필름랩
91,동성서취,1993-03-13,"6,628,500",0.0%,"6,628,500",720,720,7,35,홍콩,홍콩,(주)엔케이컨텐츠
92,바다로 가자,2020-06-18,"5,517,500",0.0%,"6,298,700",672,799,15,129,한국,한국,ZONE Film
93,인베이젼 2020,2020-07-01,"5,496,000",0.0%,"5,496,000",659,659,4,5,러시아,러시아,(주)제이앤씨미디어그룹
94,불량한 가족,2020-07-09,"5,445,000",0.0%,"5,445,000",605,605,3,4,한국,한국,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)"
95,하워즈 엔드,1993-04-10,"4,668,000",0.0%,"4,836,000",551,607,7,29,영국,영국,알토미디어(주)
96,해피 디 데이,2020-07-01,"3,856,000",0.0%,"3,856,000",482,482,2,4,미국,미국,(주)영화사 빅
97,문라이즈 킹덤,2013-01-31,"5,265,500",0.0%,"308,191,000",479,"39,183",5,35,미국,미국,(주)영화사 진진
98,트랜짓,2020-07-02,"4,438,500",0.0%,"5,054,500",473,598,1,3,독일,독일,M&M 인터내셔널
99,설국열차,2013-08-01,"2,729,500",0.0%,"67,035,013,000",460,"9,353,792",23,151,한국,"한국,체코",(주)씨제이이엔엠
100,스타 이즈 본,2018-10-09,"2,683,980",0.0%,"4,448,033,820",450,"527,972",1,34,미국,미국,워너브러더스 코리아(주)
101,모정,1972-12-09,"866,000",0.0%,"36,522,000",433,"17,776",1,12,미국,미국,
102,라스트 풀 메저,2020-05-20,"3,066,780",0.0%,"88,807,180",424,"11,223",36,169,미국,미국,(주)삼백상회
103,알렉산더대왕,,"846,000",0.0%,"20,880,000",423,"10,114",1,12,미국,미국,
104,포크 촙 힐,,"832,000",0.0%,"8,239,000",416,"4,221",1,12,미국,미국,
105,"색, 계",2007-11-08,"2,464,000",0.0%,"12,661,780,400",414,"1,925,774",1,26,미국,미국,"(주)제이앤씨미디어그룹,CJ ENM"
106,하이 눈,,"820,000",0.0%,"21,827,000",410,"10,247",1,16,미국,미국,
107,블러드샷,2020-05-21,"3,395,000",0.0%,"13,568,000",408,"1,806",7,112,미국,미국,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
108,모리스,2019-11-07,"5,018,500",0.0%,"129,932,023",407,"15,493",6,21,영국,영국,알토미디어(주)
109,원한의 도곡리 다리,,"809,000",0.0%,"13,921,000",403,"6,586",2,15,미국,미국,
110,괴물의 아이,2015-11-25,"2,338,840",0.0%,"1,672,311,916",396,"226,035",24,96,일본,일본,"CGV아트하우스,(주)리틀빅픽쳐스"
111,붉은 수수밭,1989-09-09,"2,142,000",0.0%,"7,535,000",369,"2,468",1,10,중국,중국,
112,인생,1995-05-27,"2,122,000",0.0%,"2,274,000",361,411,1,10,중국,중국,
113,연인,1992-06-20,"2,108,000",0.0%,"137,541,691",353,"18,234",1,22,프랑스,프랑스,(주)팝엔터테인먼트
114,귀주 이야기,1994-10-08,"2,019,000",0.0%,"2,196,000",350,409,1,10,중국,중국,
115,찬실이는 복도 많지,2020-03-05,"2,615,000",0.0%,"226,480,280",320,"26,505",5,55,한국,한국,찬란
116,백년의 기억,2020-06-11,"1,962,500",0.0%,"2,298,100",317,380,6,71,프랑스,프랑스,"전국예술영화관협회,에무 시네마 앤 카페"
117,홍등,1993-01-01,"1,849,000",0.0%,"2,722,000",316,604,1,10,중국,중국,
118,"아무튼, 아담",2020-07-02,"2,184,000",0.0%,"2,184,000",312,312,2,2,미국,미국,"(주)비싸이드 픽쳐스,주식회사 모쿠슈라픽쳐스,필립 스튜디오"
119,원탁의 기사,,"622,000",0.0%,"16,877,000",311,"8,099",1,9,미국,미국,
120,싸커 퀸즈,2020-05-27,"2,662,000",0.0%,"11,932,580",309,"1,524",37,133,프랑스,프랑스,와이드 릴리즈(주)
121,그렇게 아버지가 된다,2013-12-19,"1,819,500",0.0%,"972,415,562",308,"127,939",22,78,일본,일본,(주)티캐스트콘텐츠허브
122,쥬라기 프레데터,2019-12-16,"1,512,000",0.0%,"5,077,000",302,"2,013",1,1,영국,영국,(주)영화사 안다미로
123,여름의 거울 +자비에 돌란: 불가능을 넘어서,,"2,652,000",0.0%,"2,652,000",297,297,7,32,캐나다,캐나다,(주)엣나인필름
124,블루 발렌타인,2012-05-31,"3,403,000",0.0%,"125,395,700",293,"16,384",4,18,미국,미국,(주)영화사 진진
125,너와 파도를 탈 수 있다면,2020-07-08,"2,676,000",0.0%,"2,676,000",288,288,2,2,일본,일본,메가박스중앙(주)플러스엠
126,피델리오,2020-05-31,"6,998,000",0.0%,"8,820,900",285,357,7,52,독일,독일,(주)케빈앤컴퍼니
127,시간을 달리는 소녀,2007-06-14,"1,643,940",0.0%,"677,845,980",278,"98,304",3,31,일본,일본,"(주)얼리버드픽쳐스,THE 픽쳐스,CJ ENM"
128,프랭크,2014-09-25,"3,555,000",0.0%,"418,828,145",274,"53,462",4,21,영국,"영국,아일랜드",(주)영화사 진진
129,썸머 워즈,2009-08-13,"1,623,480",0.0%,"944,457,780",272,"133,178",1,26,일본,일본,CJ ENM
129,마티아스와 막심,2020-07-23,"2,527,500",0.0%,"6,128,000",272,635,4,10,캐나다,캐나다,(주)엣나인필름
131,멜랑콜리아,2012-05-17,"2,752,960",0.0%,"147,752,643",264,"19,474",2,12,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트"
132,모퉁이 가게,,"516,000",0.0%,"4,774,000",258,"1,990",1,9,미국,미국,
133,루키스,2020-05-20,"1,937,000",0.0%,"47,805,080",251,"5,761",20,32,중국,중국,"주식회사 더쿱,(주)영화특별시에스엠씨"
134,국도극장,2020-05-29,"1,909,000",0.0%,"2,845,000",249,394,6,65,한국,한국,명필름랩
135,늑대아이,2012-09-13,"1,429,480",0.0%,"2,353,395,601",242,"342,247",6,38,일본,일본,(주)미디어데이
136,미래의 미라이,2019-01-16,"1,406,500",0.0%,"868,952,557",238,"107,228",16,65,일본,일본,메가박스중앙(주)플러스엠
137,사랑의 묘약,2020-06-02,"7,397,000",0.0%,"7,397,000",226,226,5,40,이탈리아,이탈리아,일미디어
138,아이 킬드 마이 마더,2015-01-15,"1,837,500",0.0%,"48,453,086",225,"6,273",1,10,캐나다,캐나다,(주)엣나인필름
139,단지 세상의 끝,2017-01-18,"1,710,000",0.0%,"250,836,173",215,"31,892",3,20,캐나다,"캐나다,프랑스",(주)엣나인필름
140,타오르는 여인의 초상,2020-01-16,"1,807,500",0.0%,"1,246,430,908",213,"147,934",3,26,프랑스,프랑스,"그린나래미디어(주),(주)홈초이스"
140,팡파레,2020-07-09,"1,917,000",0.0%,"2,414,000",213,284,2,2,한국,한국,㈜인디스토리
142,하트 비트,2010-11-25,"1,775,000",0.0%,"49,216,000",207,"6,559",1,8,캐나다,캐나다,"(주)엣나인필름,㈜씨에이엔"
142,인비저블맨,2020-02-26,"1,235,000",0.0%,"5,015,726,060",207,"575,020",3,44,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
144,고양이 집사,2020-05-14,"1,592,980",0.0%,"22,748,240",206,"2,672",7,66,한국,한국,㈜인디스토리
145,에베레스트,2020-07-22,"1,836,000",0.0%,"1,836,000",204,204,2,2,중국,중국,(주)제이앤씨미디어그룹
146,흑아,,"402,000",0.0%,"402,000",201,201,1,6,미국,미국,
147,데드워터,2020-05-28,"1,000,000",0.0%,"2,000,000",200,400,1,10,미국,미국,(주)제이브로
148,욕창,2020-07-02,"1,568,000",0.0%,"1,910,000",196,250,1,2,한국,한국,필름다빈
148,피가로의 결혼,2020-05-01,"2,857,000",0.0%,"13,695,500",196,530,11,32,이탈리아,이탈리아,일미디어
150,마담 버터플라이,2020-05-05,"4,993,400",0.0%,"14,304,900",195,564,7,47,미국,미국,(주) 인스터 글로벌
151,미드웨이,2019-12-31,"989,000",0.0%,"8,228,416,530",193,"958,145",1,5,미국,미국,(주)누리픽쳐스
152,신세계,2013-02-21,"1,090,480",0.0%,"34,920,100,285",183,"4,689,161",19,60,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
153,모감보,,"360,000",0.0%,"21,005,000",180,"10,076",1,12,미국,미국,
154,멀홀랜드 드라이브,2001-11-30,"895,000",0.0%,"107,408,882",179,"13,621",1,5,미국,미국,(주)영화사 안다미로
154,디아스포라의 노래 : 아리랑 로드,2019-12-12,"368,000",0.0%,"13,042,500",179,"2,429",1,12,한국,한국,(주)드림팩트엔터테인먼트
156,아비정전,1990-12-22,"1,658,000",0.0%,"167,479,600",176,"23,930",3,36,홍콩,홍콩,(주)디스테이션
157,기도의 힘,2020-04-09,"1,016,000",0.0%,"17,593,200",173,"2,242",1,10,미국,미국,주식회사 더쿱
158,반도,2020-07-15,"1,190,000",0.0%,"1,190,000",170,170,1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
159,메탈리카와 샌프란시스코 심포니,2020-05-20,"2,782,500",0.0%,"27,194,000",166,"1,534",36,73,미국,미국,씨제이포디플렉스 주식회사
160,첫사랑,1998-02-21,"1,459,000",0.0%,"1,459,000",160,160,2,9,홍콩,홍콩,(주)엔케이컨텐츠
160,이웃의 아내,2020-05-26,"800,000",0.0%,"2,000,000",160,400,1,8,미국,미국,(주)제이브로
160,존과 맥의 요상한 우주여행,2019-12-24,"800,000",0.0%,"3,745,000",160,"1,675",1,1,미국,미국,(주)영화사 안다미로
163,나의 청춘은 너의 것,2020-04-29,"1,298,980",0.0%,"714,892,500",152,"84,442",6,33,대만,대만,"오드,(주)홈초이스"
163,마담 프루스트의 비밀정원,2014-07-24,"815,000",0.0%,"1,271,285,962",152,"162,199",1,6,프랑스,프랑스,찬란
165,자이언트,1974-02-28,"298,000",0.0%,"19,110,712",149,"10,644",1,10,미국,미국,
165,천국보다 낯선,1995-11-11,"1,241,000",0.0%,"31,455,100",149,"3,589",1,7,미국,미국,(주)영화사 안다미로
167,어느 가족,2018-07-26,"811,000",0.0%,"1,438,891,400",147,"174,607",1,7,일본,일본,(주)티캐스트
167,님포매니악 감독판 볼륨1,,"1,502,380",0.0%,"2,562,380",147,247,1,2,덴마크,덴마크,
169,500일의 썸머,2010-01-21,"862,000",0.0%,"2,304,315,900",145,"291,293",1,20,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)"
170,산상수훈,2017-12-07,"1,657,500",0.0%,"419,301,290",140,"55,313",1,4,한국,한국,"이언픽쳐스,(주)그란"
170,애프터 웨딩,2008-04-17,"874,000",0.0%,"2,370,500",140,346,2,15,덴마크,"덴마크,스웨덴","(주)영화사 진진,(주)액티버스엔터테인먼트"
172,아무도 머물지 않았다,2013-12-26,"690,000",0.0%,"118,978,500",138,"15,928",1,3,프랑스,"프랑스,이탈리아",(주)씨에이씨엔터테인먼트
